file,image type,face id,dominant 1,percent 1,dominant 2,percent 2,skin tone,tone label,accuracy(0-100)
ISIC_9216956.jpg,bw,NA,#EBC3CF,0.94,#B58075,0.06,#F3E7DB,BB,81.91
ISIC_9216970.jpg,color,NA,#BA8D72,0.83,#814A30,0.17,#A07E56,CF,88.95
ISIC_9216989.jpg,color,NA,#D8A96F,0.92,#975825,0.08,#D7BD96,CE,90.1
ISIC_9217340.jpg,bw,NA,#DBC7AB,0.52,#C59A79,0.48,#D7BD96,BE,92.33
ISIC_9217405.jpg,bw,NA,#FCD4D0,0.65,#EFC4BF,0.35,#F3E7DB,BB,87.15
ISIC_9217838.jpg,bw,NA,#96888A,0.97,#6380C1,0.03,#A07E56,BF,81.51
ISIC_9217917.jpg,bw,NA,#908284,0.98,#7B574A,0.02,#A07E56,BF,82.66
ISIC_9218360.jpg,bw,NA,#C9A79F,0.54,#B88B78,0.46,#A07E56,BF,84.63
ISIC_9218984.jpg,bw,NA,#FDFAE4,0.99,#362B20,0.01,#F7EAD0,BC,94.36
ISIC_9219421.jpg,bw,NA,#C8A49E,0.64,#CAB1AB,0.36,#D7BD96,BE,84.66
ISIC_9219633.jpg,bw,NA,#FACCCB,0.55,#F2C0BA,0.45,#F3E7DB,BB,84.97
ISIC_9219692.jpg,bw,NA,#FCD8E5,0.69,#F2CCD6,0.31,#F6EDE4,BA,84.55
ISIC_9219980.jpg,bw,NA,#B67978,0.51,#BE8D91,0.49,#A07E56,BF,79.9
ISIC_9221004.jpg,bw,NA,#AC8C83,0.71,#A87D71,0.29,#A07E56,BF,87.07
ISIC_9221190.jpg,bw,NA,#E9B7AE,0.52,#F3C4BF,0.48,#F3E7DB,BB,84.24
ISIC_9221435.jpg,bw,NA,#B8A28D,0.82,#5D4632,0.18,#A07E56,BF,85.3
ISIC_9222136.jpg,bw,NA,#F9D4D6,0.67,#EFC7C7,0.33,#F3E7DB,BB,86.68
ISIC_9222483.jpg,color,NA,#DB997F,0.66,#B77251,0.34,#A07E56,CF,85.53
ISIC_9222807.jpg,bw,NA,#E4ACB2,0.63,#D39899,0.37,#F3E7DB,BB,77.8
ISIC_9223108.jpg,bw,NA,#F4BAB7,0.53,#E6A69D,0.47,#D7BD96,BE,80.98
ISIC_9223156.jpg,bw,NA,#EEF6F8,0.59,#D2D5DA,0.41,#F6EDE4,BA,91.05
ISIC_9223481.jpg,bw,NA,#E7A6AE,0.58,#D98E96,0.42,#F3E7DB,BB,75.35
ISIC_9223679.jpg,bw,NA,#E1D3CE,0.66,#D4C2B8,0.34,#F3E7DB,BB,93.14
ISIC_9223743.jpg,bw,NA,#BE99AB,0.60,#704C4D,0.40,#825C43,BG,76.79
ISIC_9223890.jpg,bw,NA,#FAD4DA,0.64,#ECC5CA,0.36,#F3E7DB,BB,85.34
ISIC_9223893.jpg,bw,NA,#D3AFB1,0.64,#B28984,0.36,#D7BD96,BE,80.11
ISIC_9224182.jpg,bw,NA,#F1C6D4,0.64,#E7B5BD,0.36,#F3E7DB,BB,81.67
ISIC_9224337.jpg,bw,NA,#A18880,0.89,#976656,0.11,#A07E56,BF,87.38
ISIC_9224820.jpg,bw,NA,#E9D1E2,0.80,#CCB4C3,0.20,#F6EDE4,BA,84.29
ISIC_9225184.jpg,bw,NA,#EAC2C7,0.72,#D6AAAC,0.28,#F3E7DB,BB,83.33
ISIC_9225210.jpg,bw,NA,#F7F6EF,0.62,#E2D1BA,0.38,#F6EDE4,BA,94.18
ISIC_9225592.jpg,bw,NA,#DCD8E7,0.56,#BFB1C2,0.44,#F6EDE4,BA,84.97
ISIC_9225640.jpg,bw,NA,#F4D0C7,0.62,#E6BFB5,0.38,#F3E7DB,BB,88.52
ISIC_9225880.jpg,bw,NA,#E2A99E,0.53,#CA8E83,0.47,#D7BD96,BE,81.19
ISIC_9226193.jpg,color,NA,#C87A97,0.90,#AF4260,0.10,#825C43,CG,71.83
ISIC_9227205.jpg,bw,NA,#F0C9DD,0.58,#E4B7C7,0.42,#F3E7DB,BB,80.86
ISIC_9227253.jpg,bw,NA,#F6CCE1,0.62,#E8BACE,0.38,#F6EDE4,BA,80.63
ISIC_9227392.jpg,bw,NA,#F1C8BE,0.63,#E5BAAB,0.37,#F3E7DB,BB,86.94
ISIC_9227653.jpg,bw,NA,#DDB5C6,0.52,#C9A0AA,0.48,#F3E7DB,BB,78.9
ISIC_9227754.jpg,color,NA,#C09267,0.50,#A14F1C,0.50,#A07E56,CF,86.98
ISIC_9227877.jpg,color,NA,#BB8A75,0.64,#A3664C,0.36,#A07E56,CF,88.33
ISIC_9228120.jpg,bw,NA,#FBD5CE,0.64,#EEC7BE,0.36,#F3E7DB,BB,88.51
ISIC_9228224.jpg,bw,NA,#ECCFC8,0.62,#E0BFAE,0.38,#F3E7DB,BB,89.9
ISIC_9228573.jpg,bw,NA,#8C7D7E,0.85,#7A615C,0.15,#825C43,BG,84.06
ISIC_9228729.jpg,bw,NA,#CABAC7,1.00,#746774,0.00,#F3E7DB,BB,83.84
ISIC_9229373.jpg,color,NA,#B96A61,0.70,#993C38,0.30,#825C43,CG,84.08
ISIC_9229525.jpg,bw,NA,#E4BBC4,0.87,#9B685C,0.13,#F3E7DB,BB,80.05
ISIC_9230295.jpg,color,NA,#E19F97,0.80,#C98A7C,0.20,#D7BD96,CE,80.3
ISIC_9230781.jpg,color,NA,#C76F6E,0.59,#AD4342,0.41,#825C43,CG,81.16
ISIC_9230826.jpg,color,NA,#E5B699,0.73,#C19173,0.27,#D7BD96,CE,89.55
ISIC_9230976.jpg,color,NA,#CD9C67,0.84,#7B4120,0.16,#A07E56,CF,86.72
ISIC_9231079.jpg,color,NA,#9F4140,0.52,#C28180,0.48,#825C43,CG,81.25
ISIC_9231263.jpg,bw,NA,#E6E5DD,0.50,#C5BCB4,0.50,#F3E7DB,BB,92.28
ISIC_9232153.jpg,bw,NA,#F4CAD7,0.69,#E4B8C5,0.31,#F3E7DB,BB,82.15
ISIC_9232157.jpg,color,NA,#9F704E,0.88,#793C23,0.12,#A07E56,CF,91.33
ISIC_9232519.jpg,bw,NA,#D4BD9B,0.59,#CDA476,0.41,#D7BD96,BE,95.95
ISIC_9232587.jpg,color,NA,#C66665,0.52,#B64B48,0.48,#825C43,CG,81.81
ISIC_9232615.jpg,bw,NA,#F3F5F0,0.74,#DDDCD2,0.26,#F6EDE4,BA,94.62
ISIC_9233009.jpg,bw,NA,#F3CECA,0.63,#E4BBAE,0.37,#F3E7DB,BB,87.32
ISIC_9234944.jpg,bw,NA,#F0BEB5,0.58,#DFAAA1,0.42,#D7BD96,BE,83.1
ISIC_9235862.jpg,bw,NA,#F8C5B4,0.53,#EAB39E,0.47,#D7BD96,BE,86.19
ISIC_9235975.jpg,bw,NA,#D2BFA6,0.72,#B28C67,0.28,#D7BD96,BE,92.99
ISIC_9235996.jpg,bw,NA,#F3FBFB,0.76,#C6CECB,0.24,#F6EDE4,BA,90.99
ISIC_9236253.jpg,bw,NA,#EECFE5,0.58,#DFBDD1,0.42,#F6EDE4,BA,82.11
ISIC_9237193.jpg,bw,NA,#FEDEE9,0.68,#F7D1DB,0.32,#F6EDE4,BA,85.75
ISIC_9237244.jpg,color,NA,#822626,0.52,#B86C6B,0.48,#825C43,CG,81.81
ISIC_9237341.jpg,color,NA,#693D1B,0.81,#8E6F50,0.19,#604134,CH,90.18
ISIC_9238366.jpg,bw,NA,#ECC3B6,0.78,#D3A691,0.22,#D7BD96,BE,86.6
ISIC_9239093.jpg,bw,NA,#FACEDA,0.70,#E9B9C4,0.30,#F3E7DB,BB,82.53
ISIC_9239109.jpg,bw,NA,#D697BD,0.80,#A76D8D,0.20,#F3E7DB,BB,69.65
ISIC_9239271.jpg,color,NA,#6D3F21,0.76,#AF805E,0.24,#825C43,CG,88.83
ISIC_9239339.jpg,bw,NA,#CDAAB1,0.55,#BC989E,0.45,#F3E7DB,BB,79.22
ISIC_9239632.jpg,color,NA,#B4764E,0.84,#98472A,0.16,#A07E56,CF,89.64
ISIC_9239789.jpg,color,NA,#F4C2A6,0.69,#D09C7F,0.31,#D7BD96,CE,88.79
ISIC_9239862.jpg,bw,NA,#FACCD2,0.71,#EBB8BB,0.29,#F3E7DB,BB,83.4
ISIC_9240979.jpg,color,NA,#B56E6D,0.66,#8F3635,0.34,#825C43,CG,82.83
ISIC_9241093.jpg,bw,NA,#FAD3DA,0.71,#F0C6C8,0.29,#F3E7DB,BB,85.43
ISIC_9241222.jpg,bw,NA,#DDCEC8,0.61,#CDBDB6,0.39,#F3E7DB,BB,92.06
ISIC_9241497.jpg,bw,NA,#E5B59F,0.62,#D8A382,0.38,#D7BD96,BE,88.85
ISIC_9241599.jpg,bw,NA,#D3BC98,0.51,#B09273,0.49,#D7BD96,BE,93.34
ISIC_9241722.jpg,bw,NA,#F9CFCD,0.66,#EDC1BB,0.34,#F3E7DB,BB,86.16
ISIC_9241732.jpg,color,NA,#A86E59,0.67,#8D3A2F,0.33,#825C43,CG,88.08
ISIC_9241834.jpg,bw,NA,#F3C3BF,0.54,#E8B2A8,0.46,#F3E7DB,BB,83.78
ISIC_9242094.jpg,bw,NA,#F7D8ED,0.99,#A17B80,0.01,#F6EDE4,BA,83.3
ISIC_9242141.jpg,bw,NA,#F5C7E1,0.63,#EBB9CE,0.37,#F6EDE4,BA,79.42
ISIC_9242193.jpg,bw,NA,#A77767,0.55,#98665D,0.45,#825C43,BG,88.3
ISIC_9242891.jpg,color,NA,#C4736E,0.51,#B95752,0.49,#825C43,CG,81.96
ISIC_9243440.jpg,bw,NA,#E4C0BA,0.65,#CAA49E,0.35,#F3E7DB,BB,84.98
ISIC_9243738.jpg,bw,NA,#D0B88F,0.90,#93733C,0.10,#D7BD96,BE,95.9
ISIC_9244047.jpg,bw,NA,#EEB8AE,0.59,#E1A492,0.41,#D7BD96,BE,83.87
ISIC_9244393.jpg,bw,NA,#F6D1CA,0.67,#EBC5BC,0.33,#F3E7DB,BB,88.25
ISIC_9244634.jpg,bw,NA,#A57F70,0.68,#9F715E,0.32,#A07E56,BF,89.97
ISIC_9244659.jpg,bw,NA,#E8EDE2,0.62,#BFBCAF,0.38,#F6EDE4,BA,90.98
ISIC_9244711.jpg,bw,NA,#F9D1D9,0.63,#E0AEBB,0.37,#F3E7DB,BB,82.82
ISIC_9244889.jpg,bw,NA,#CE909B,0.81,#BF797E,0.19,#A07E56,BF,75.75
ISIC_9245101.jpg,bw,NA,#F8F7D5,0.56,#E3DAB3,0.44,#F7EAD0,BC,93.62
ISIC_9245103.jpg,color,NA,#CE9B7B,0.76,#B26B4B,0.24,#A07E56,CF,87.44
ISIC_9245355.jpg,bw,NA,#F8C7B8,0.58,#E3AC97,0.42,#D7BD96,BE,85.64
ISIC_9245674.jpg,bw,NA,#E1B5C1,0.89,#7D4C44,0.11,#F3E7DB,BB,77.61
ISIC_9245680.jpg,bw,NA,#DBAFC8,0.84,#B27F89,0.16,#F3E7DB,BB,76.26
ISIC_9245734.jpg,color,NA,#C75151,0.58,#E58181,0.42,#825C43,CG,77.63
ISIC_9246022.jpg,color,NA,#DEA884,0.70,#B47E5D,0.30,#D7BD96,CE,87.25
ISIC_9246565.jpg,color,NA,#D4AE7B,0.93,#8C572A,0.07,#D7BD96,CE,92.73
ISIC_9246650.jpg,bw,NA,#E2D6BC,0.57,#D1BB9C,0.43,#EADABA,BD,95.41
ISIC_9246908.jpg,bw,NA,#FDDAE4,0.69,#F5CED7,0.31,#F6EDE4,BA,85.28
ISIC_9247089.jpg,bw,NA,#FCD6C2,0.64,#F2C8AF,0.36,#F3E7DB,BB,89.7
ISIC_9247141.jpg,bw,NA,#E5ACA8,0.54,#D79789,0.46,#D7BD96,BE,81.13
ISIC_9247173.jpg,bw,NA,#F2C1BF,0.94,#CA9286,0.06,#F3E7DB,BB,83.4
ISIC_9247247.jpg,bw,NA,#F1CCD8,0.74,#DEB4BB,0.26,#F3E7DB,BB,83.26
ISIC_9247687.jpg,bw,NA,#88654C,0.51,#9A7B5F,0.49,#A07E56,BF,92.67
ISIC_9248852.jpg,bw,NA,#F8D2D6,0.66,#EBC5C6,0.34,#F3E7DB,BB,86.3
ISIC_9249257.jpg,color,NA,#BE8C79,0.95,#7B3726,0.05,#A07E56,CF,86.75
ISIC_9249434.jpg,color,NA,#CD8485,0.67,#A74241,0.33,#825C43,CG,78.51
ISIC_9250269.jpg,bw,NA,#FCD9ED,0.72,#F2CBDA,0.28,#F6EDE4,BA,83.04
ISIC_9250898.jpg,bw,NA,#F1C4C6,0.71,#C49195,0.29,#F3E7DB,BB,81.42
ISIC_9252122.jpg,bw,NA,#F6CFDC,0.63,#ECC1CA,0.37,#F3E7DB,BB,83.41
ISIC_9252628.jpg,color,NA,#AE7657,0.80,#8B5038,0.20,#A07E56,CF,89.67
ISIC_9252800.jpg,color,NA,#B9884A,0.93,#855020,0.07,#A07E56,CF,92.07
ISIC_9252956.jpg,bw,NA,#E2AEA3,0.54,#F0C1B7,0.46,#D7BD96,BE,84.02
ISIC_9253739.jpg,bw,NA,#F8CBCF,0.68,#EDBCBD,0.32,#F3E7DB,BB,84.17
ISIC_9254136.jpg,bw,NA,#F1CABA,0.89,#D1A284,0.11,#F3E7DB,BB,88.0
ISIC_9254433.jpg,bw,NA,#F3CACC,0.81,#D0A19D,0.19,#F3E7DB,BB,84.42
ISIC_9255083.jpg,bw,NA,#F9CAD3,0.63,#F0B9B2,0.37,#F3E7DB,BB,82.79
ISIC_9255094.jpg,bw,NA,#CAB6B3,0.69,#B19C96,0.31,#D7BD96,BE,85.1
ISIC_9255522.jpg,color,NA,#C68952,0.65,#9C5E32,0.35,#A07E56,CF,89.71
ISIC_9256438.jpg,color,NA,#B68A71,0.82,#7E432A,0.18,#A07E56,CF,88.96
ISIC_9256571.jpg,bw,NA,#C38896,0.89,#82444A,0.11,#A07E56,BF,74.69
ISIC_9257020.jpg,bw,NA,#E6CBE5,0.60,#D5B7D0,0.40,#F6EDE4,BA,80.68
ISIC_9257167.jpg,bw,NA,#F1E6D8,0.63,#E5D9CA,0.37,#F3E7DB,BB,98.05
ISIC_9257356.jpg,bw,NA,#FAD0D9,0.67,#F1C3CB,0.33,#F3E7DB,BB,83.64
ISIC_9258027.jpg,bw,NA,#A58A7A,0.84,#97755F,0.16,#A07E56,BF,91.18
ISIC_9258579.jpg,bw,NA,#EFCEBB,0.66,#DFBDAA,0.34,#D7BD96,BE,90.08
ISIC_9259384.jpg,color,NA,#AD5C5A,0.82,#903534,0.18,#825C43,CG,84.58
ISIC_9259488.jpg,color,NA,#D98C81,0.75,#CA7263,0.25,#A07E56,CF,81.13
ISIC_9259697.jpg,color,NA,#C58080,0.66,#B54D4E,0.34,#825C43,CG,79.3
ISIC_9259820.jpg,bw,NA,#F0D5E8,0.67,#E7C9DD,0.33,#F6EDE4,BA,83.94
ISIC_9259892.jpg,color,NA,#C2977A,0.77,#98654A,0.23,#A07E56,CF,89.01
ISIC_9259989.jpg,bw,NA,#F0C1BF,0.61,#E4AFA8,0.39,#F3E7DB,BB,83.27
ISIC_9260395.jpg,bw,NA,#FCD6DD,0.71,#F1C7C9,0.29,#F3E7DB,BB,85.63
ISIC_9260499.jpg,bw,NA,#FDDBE9,0.65,#F5CED6,0.35,#F6EDE4,BA,84.84
ISIC_9260935.jpg,bw,NA,#FBD6D5,0.72,#EDC3BE,0.28,#F3E7DB,BB,87.46
ISIC_9261199.jpg,bw,NA,#FAD0C3,0.62,#EEC1B2,0.38,#F3E7DB,BB,87.61
ISIC_9262162.jpg,bw,NA,#E3A0B4,0.62,#D797A7,0.38,#F3E7DB,BB,74.62
ISIC_9262606.jpg,color,NA,#B5675C,0.55,#832F28,0.45,#825C43,CG,84.6
ISIC_9262813.jpg,color,NA,#E3A38C,0.79,#CC8B70,0.21,#D7BD96,CE,84.31
ISIC_9263896.jpg,bw,NA,#DAC3BA,0.57,#EADFDA,0.43,#F3E7DB,BB,92.99
ISIC_9263944.jpg,color,NA,#BB7F64,0.74,#A8694E,0.26,#A07E56,CF,89.26
ISIC_9263990.jpg,color,NA,#AD6F5D,0.74,#6F2E1F,0.26,#825C43,CG,86.52
ISIC_9264072.jpg,bw,NA,#CAA8B4,0.51,#B3909B,0.49,#F3E7DB,BB,77.07
ISIC_9264330.jpg,color,NA,#AD4F4F,0.61,#BD6366,0.39,#825C43,CG,82.96
ISIC_9264993.jpg,bw,NA,#FAD5DE,1.00,#4D2322,0.00,#F6EDE4,BA,85.25
ISIC_9265406.jpg,color,NA,#A83B3B,0.62,#BC5959,0.38,#825C43,CG,82.85
ISIC_9265765.jpg,bw,NA,#BCA886,0.64,#DCD1AF,0.36,#D7BD96,BE,93.27
ISIC_9265973.jpg,color,NA,#C99063,0.70,#A35E2E,0.30,#A07E56,CF,89.13
ISIC_9266048.jpg,bw,NA,#F6D0EB,0.65,#E9C1DB,0.35,#F6EDE4,BA,80.61
ISIC_9266246.jpg,bw,NA,#F9D6E2,0.70,#EEC3CA,0.30,#F3E7DB,BB,84.5
ISIC_9266440.jpg,bw,NA,#C79F8A,0.50,#AF8575,0.50,#A07E56,BF,87.61
ISIC_9266841.jpg,color,NA,#B35B5C,0.75,#963234,0.25,#825C43,CG,83.08
ISIC_9267058.jpg,bw,NA,#D9AD98,0.59,#CA9B7C,0.41,#D7BD96,BE,88.65
ISIC_9267202.jpg,color,NA,#C79971,0.81,#B1774B,0.19,#A07E56,CF,90.28
ISIC_9267267.jpg,bw,NA,#F9CBB7,0.63,#ECBDA9,0.37,#D7BD96,BE,87.55
ISIC_9267392.jpg,bw,NA,#EBCDD3,0.97,#AC867E,0.03,#F3E7DB,BB,86.81
ISIC_9267639.jpg,bw,NA,#FBD2D3,0.57,#F2C4BF,0.43,#F3E7DB,BB,85.86
ISIC_9268137.jpg,color,NA,#ECB399,0.64,#CB9171,0.36,#D7BD96,CE,86.63
ISIC_9268141.jpg,bw,NA,#EDC1CD,0.70,#E1B1BC,0.30,#F3E7DB,BB,81.39
ISIC_9268487.jpg,bw,NA,#907B77,0.86,#87675E,0.14,#825C43,BG,86.29
ISIC_9270335.jpg,bw,NA,#EFC6CB,0.58,#E2B6BB,0.42,#F3E7DB,BB,83.7
ISIC_9270367.jpg,color,NA,#EFB7A2,0.80,#BC7C5C,0.20,#D7BD96,CE,85.45
ISIC_9270418.jpg,bw,NA,#DCA3AB,0.61,#C27E7F,0.39,#A07E56,BF,76.14
ISIC_9271101.jpg,color,NA,#A46E50,0.58,#6B3720,0.42,#825C43,CG,89.38
ISIC_9271416.jpg,bw,NA,#E6C1BC,0.64,#D0ABA3,0.36,#F3E7DB,BB,85.58
ISIC_9271514.jpg,bw,NA,#FDD0DA,0.58,#F4C3CA,0.42,#F3E7DB,BB,83.24
ISIC_9271800.jpg,color,NA,#AF6962,0.67,#90423B,0.33,#825C43,CG,85.62
ISIC_9271848.jpg,color,NA,#91373A,0.83,#AC5459,0.17,#604134,CH,84.69
ISIC_9271930.jpg,bw,NA,#FAD0E4,0.67,#EEC2D5,0.33,#F6EDE4,BA,81.44
ISIC_9272770.jpg,bw,NA,#F0CADA,0.95,#AD7971,0.05,#F3E7DB,BB,82.16
ISIC_9272859.jpg,bw,NA,#FCE1E8,0.68,#F1D4D8,0.32,#F6EDE4,BA,88.46
ISIC_9272897.jpg,color,NA,#BA8B5F,0.78,#894014,0.22,#A07E56,CF,90.11
ISIC_9273465.jpg,bw,NA,#D4B7AD,0.58,#C49F8B,0.42,#D7BD96,BE,87.91
ISIC_9273568.jpg,bw,NA,#E5B4A7,0.70,#D2A092,0.30,#D7BD96,BE,84.96
ISIC_9273715.jpg,bw,NA,#E1B3C2,0.55,#BF8D99,0.45,#F3E7DB,BB,76.53
ISIC_9273777.jpg,bw,NA,#EEBFB1,0.60,#DDA99B,0.40,#D7BD96,BE,85.68
ISIC_9274041.jpg,bw,NA,#FAD7E2,0.72,#F1CBD2,0.28,#F6EDE4,BA,85.15
ISIC_9274260.jpg,bw,NA,#8A5D5D,0.55,#927178,0.45,#825C43,BG,85.8
ISIC_9274776.jpg,bw,NA,#AA8F85,0.83,#A07F6E,0.17,#A07E56,BF,88.33
ISIC_9274984.jpg,color,NA,#973335,0.51,#AD4E50,0.49,#825C43,CG,83.35
ISIC_9275899.jpg,bw,NA,#EDBCC5,0.73,#D2A0A3,0.27,#F3E7DB,BB,80.61
ISIC_9276066.jpg,bw,NA,#CFC4A6,0.53,#C0A782,0.47,#D7BD96,BE,94.01
ISIC_9276442.jpg,bw,NA,#CCABAB,0.61,#B2908D,0.39,#D7BD96,BE,81.19
ISIC_9276479.jpg,bw,NA,#C0B7A1,0.53,#B18E65,0.47,#D7BD96,BE,89.64
ISIC_9276931.jpg,bw,NA,#F7CEE7,0.69,#E9BED7,0.31,#F6EDE4,BA,80.38
ISIC_9277434.jpg,color,NA,#C68888,0.62,#B95152,0.38,#825C43,CG,78.44
ISIC_9277695.jpg,color,NA,#D9B47F,0.70,#A47045,0.30,#D7BD96,CE,89.86
ISIC_9277774.jpg,color,NA,#C5806D,0.69,#995444,0.31,#A07E56,CF,84.07
ISIC_9278100.jpg,bw,NA,#F6C9D6,0.70,#E8B9C6,0.30,#F3E7DB,BB,82.01
ISIC_9278139.jpg,bw,NA,#F7C8CF,0.62,#EDBABD,0.38,#F3E7DB,BB,82.75
ISIC_9278477.jpg,bw,NA,#FCD8C8,0.68,#ECC6B4,0.32,#F3E7DB,BB,90.33
ISIC_9278685.jpg,color,NA,#9E654E,0.87,#865039,0.13,#825C43,CG,92.49
ISIC_9278694.jpg,color,NA,#AA6B4E,0.56,#C99679,0.44,#A07E56,CF,88.3
ISIC_9279110.jpg,bw,NA,#F2B2BF,0.73,#D48C9B,0.27,#F3E7DB,BB,76.59
ISIC_9279329.jpg,bw,NA,#CE95A3,0.61,#C18995,0.39,#A07E56,BF,74.71
ISIC_9279540.jpg,bw,1,#F2C5C5,0.93,#DC9B70,0.07,#F3E7DB,BB,84.29
ISIC_9280075.jpg,bw,NA,#F8D4D6,0.75,#E5BFBE,0.25,#F3E7DB,BB,86.91
ISIC_9280171.jpg,bw,NA,#FBCFBB,0.58,#ECBDA5,0.42,#D7BD96,BE,88.35
ISIC_9280210.jpg,bw,NA,#E0C09C,0.58,#BA9677,0.42,#D7BD96,BE,93.5
ISIC_9280358.jpg,color,NA,#835241,0.76,#723526,0.24,#825C43,CG,92.23
ISIC_9280399.jpg,bw,NA,#B39C8D,0.51,#B6A59A,0.49,#D7BD96,BE,87.83
ISIC_9280557.jpg,color,NA,#A94E45,0.75,#8B3129,0.25,#825C43,CG,85.8
ISIC_9281339.jpg,bw,NA,#E0BBB9,0.52,#CE9D9C,0.48,#F3E7DB,BB,81.74
ISIC_9281484.jpg,bw,NA,#F2CBE8,0.63,#E6BAD4,0.37,#F6EDE4,BA,79.49
ISIC_9282976.jpg,bw,NA,#A78B82,0.81,#9D7461,0.19,#A07E56,BF,87.88
ISIC_9283374.jpg,bw,NA,#F6D3D6,0.65,#E8C3C2,0.35,#F3E7DB,BB,86.78
ISIC_9283427.jpg,color,NA,#CC827E,0.75,#B44F44,0.25,#A07E56,CF,79.79
ISIC_9283914.jpg,bw,NA,#F9CED2,0.63,#F3C2BD,0.37,#F3E7DB,BB,85.04
ISIC_9284063.jpg,color,NA,#BE6764,0.57,#9C3434,0.43,#825C43,CG,82.39
ISIC_9284203.jpg,bw,NA,#D9B49C,0.89,#D0A185,0.11,#D7BD96,BE,91.88
ISIC_9284304.jpg,color,NA,#EEBB9D,0.73,#CB9068,0.27,#D7BD96,CE,88.86
ISIC_9284339.jpg,bw,NA,#C69C97,0.61,#99716C,0.39,#A07E56,BF,82.49
ISIC_9285033.jpg,bw,NA,#F7DDE5,0.88,#FCD5BD,0.12,#F6EDE4,BA,88.44
ISIC_9285635.jpg,bw,NA,#E5A6A0,0.59,#D99288,0.41,#D7BD96,BE,79.88
ISIC_9286292.jpg,color,NA,#A87454,0.75,#6C3928,0.25,#825C43,CG,88.48
ISIC_9286929.jpg,color,NA,#AB6C46,0.93,#6B2C14,0.07,#A07E56,CF,89.03
ISIC_9286968.jpg,bw,NA,#E7E5E1,0.65,#D3CBC2,0.35,#F6EDE4,BA,94.68
ISIC_9287229.jpg,color,NA,#F2D3A6,0.74,#B06F3C,0.26,#D7BD96,CE,89.53
ISIC_9287470.jpg,bw,NA,#F2D3D3,0.59,#E4C3C2,0.41,#F3E7DB,BB,88.0
ISIC_9287611.jpg,bw,NA,#E9A9AF,0.51,#DB908F,0.49,#D7BD96,BE,76.56
ISIC_9288490.jpg,bw,NA,#967679,0.51,#A3858D,0.49,#825C43,BG,81.0
ISIC_9288921.jpg,color,NA,#E5A096,0.62,#C67F72,0.38,#A07E56,CF,80.33
ISIC_9288923.jpg,bw,NA,#FCDAD8,0.68,#F3CECA,0.32,#F3E7DB,BB,88.6
ISIC_9288963.jpg,color,NA,#924946,0.88,#72302E,0.12,#604134,CH,86.8
ISIC_9289365.jpg,color,NA,#E5BB7E,0.90,#A2784A,0.10,#D7BD96,CE,92.54
ISIC_9289739.jpg,bw,NA,#F9CDD0,0.66,#EDBCBB,0.34,#F3E7DB,BB,84.24
ISIC_9289932.jpg,bw,NA,#E9B5BA,0.59,#D3999B,0.41,#F3E7DB,BB,79.06
ISIC_9290537.jpg,bw,NA,#EBBFC3,0.64,#D3A6A7,0.36,#F3E7DB,BB,82.17
ISIC_9290617.jpg,color,NA,#B97170,0.83,#9E4848,0.17,#825C43,CG,81.86
ISIC_9290785.jpg,bw,NA,#FCD5E5,0.70,#F2C9D7,0.30,#F6EDE4,BA,83.15
ISIC_9290968.jpg,bw,NA,#F7D0CB,0.58,#EAC1BB,0.42,#F3E7DB,BB,87.06
ISIC_9291222.jpg,color,NA,#F1ADAD,0.78,#C46260,0.22,#D7BD96,CE,76.1
ISIC_9291926.jpg,bw,NA,#C4A79A,0.63,#B08B74,0.37,#A07E56,BF,86.41
ISIC_9292220.jpg,color,NA,#B2504B,0.78,#C37873,0.22,#825C43,CG,83.37
ISIC_9293491.jpg,bw,NA,#F2C1B8,0.58,#E3AC9B,0.42,#D7BD96,BE,84.39
ISIC_9293571.jpg,bw,NA,#F9FCF9,0.70,#DDDED1,0.30,#F6EDE4,BA,93.41
ISIC_9293624.jpg,bw,NA,#E2AEA2,0.51,#D49B87,0.49,#D7BD96,BE,84.38
ISIC_9293970.jpg,color,NA,#BC6A66,0.83,#8B2826,0.17,#825C43,CG,82.2
ISIC_9294318.jpg,bw,NA,#FBDAE4,0.98,#FBCEB6,0.02,#F6EDE4,BA,86.11
ISIC_9294326.jpg,bw,NA,#F8D0C9,0.66,#EBC1B6,0.34,#F3E7DB,BB,87.45
ISIC_9294593.jpg,bw,NA,#F7CBCF,0.67,#ECBCB9,0.33,#F3E7DB,BB,84.29
ISIC_9294799.jpg,bw,NA,#D5AF93,0.56,#E4B9A6,0.44,#D7BD96,BE,90.82
ISIC_9294980.jpg,color,NA,#FAC298,0.73,#E5A678,0.27,#D7BD96,CE,90.36
ISIC_9295135.jpg,color,NA,#DDAA88,0.78,#C4764C,0.22,#D7BD96,CE,87.29
ISIC_9295267.jpg,bw,NA,#DCB0AE,0.79,#AB7A72,0.21,#D7BD96,BE,80.4
ISIC_9295349.jpg,bw,NA,#F5CBE1,0.65,#E8BBD0,0.35,#F6EDE4,BA,80.52
ISIC_9295519.jpg,bw,NA,#BCABB5,0.62,#B2A1A8,0.38,#F3E7DB,BB,81.33
ISIC_9296537.jpg,bw,NA,#E7B7C2,0.72,#D29E9F,0.28,#F3E7DB,BB,80.03
ISIC_9297251.jpg,bw,NA,#F8D7ED,0.77,#E4BFD0,0.23,#F6EDE4,BA,82.52
